Origin,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Hardness,ph,Survivability
ocean,28954.80101,5.817090295,357.3287588,530.5264113,18.11704226,4.383206443,3.254926497,171.8161053,7.159398311,0
lake,22610.76871,4.875413881,327.3799385,549.2767283,17.01511804,3.960918084,3.893766831,169.3185048,6.209697437,0
lake,4544.841718,6.577834048,300.9223297,328.9044942,11.78961929,4.376614291,3.042796944,231.3402282,9.608533594,0
ocean,27752.00024,5.350923532,372.2640994,393.5557957,13.74866795,4.331056244,4.180567593,166.4527742,8.69712216,0
river,18939.93665,7.375883102,316.8202484,368.4028571,9.984033412,4.193458873,3.136945007,198.8430942,7.748928548,0
river,20067.57279,9.605650817,349.084949,331.971661,17.5391297,8.886075491,4.213567957,216.1163186,7.117917746,0
river,40936.15339,7.703374743,301.2544217,365.4312125,12.97186896,4.269491143,4.775784922,212.6982764,8.31002902,0
river,26220.17421,6.344585275,379.7883765,475.3422715,16.90318031,3.953291893,4.033391218,157.1424243,5.524296531,0
ocean,8918.8926,4.89987481,306.4953695,331.3789519,18.52543363,4.242009218,3.964449588,190.799079,10.20142576,0
lake,32619.31297,8.098838845,351.3581338,435.6664692,11.98363521,9.380875522,2.004142586,190.9379793,5.368125754,0
ocean,10562.46054,3.694274999,371.1763132,480.3202177,16.98075499,4.129680293,2.831234426,147.9168921,8.937802408,0
lake,26489.1147,8.540837376,318.059624,431.6256772,10.07559844,4.174144547,4.724456578,207.5095152,8.124207826,0
ocean,25234.42797,5.216684484,283.7446116,384.0115576,12.42753833,3.183729817,3.665410662,201.0792194,7.184973119,0
river,22390.79557,8.053558881,315.0275045,399.1190254,13.97408473,8.8653919,2.92573204,204.202072,5.319769073,0
ocean,34456.80113,9.17093996,295.3505243,357.4172848,9.213267539,4.09900484,2.275903461,235.3409427,6.369111631,0
lake,27430.44173,6.035086878,303.9376701,397.6849857,19.39402667,4.016576248,3.178003605,197.5626646,6.733493842,0
river,14298.41046,7.243682989,316.7538889,570.4242586,15.95833351,4.271316169,4.102291769,210.5022172,6.883015402,0
river,24196.52268,8.448405225,332.8903825,500.6848732,15.15740752,4.276981954,5.140207743,204.2253291,8.272055091,0
lake,22174.78114,5.459171833,369.3698813,407.3808249,15.89207853,4.292703761,4.763730536,148.3937237,8.746985976,0
river,25620.77137,7.651668438,367.2242972,597.8700732,11.80284674,4.295716305,3.696327575,202.3173348,8.154840855,0
lake,22829.11084,7.609833076,293.0624593,558.7478629,15.35758277,3.818926188,4.213700444,222.1841691,9.045720545,0
lake,13291.92261,8.560537109,357.9443268,468.5383258,15.69273832,9.36948394,4.081728016,207.5207264,8.922409559,0
river,23926.07882,6.188790308,364.975499,567.5261592,7.791637811,4.080496203,4.919585047,182.108995,5.961301572,0
ocean,17944.85238,4.038955039,331.9541994,363.2357556,12.53583833,4.048485463,4.5990822,166.6365538,8.184410006,0
ocean,18136.26158,11.08652625,351.5588107,514.9640601,8.637461294,4.036071035,3.332906497,238.9360743,7.636454091,0
ocean,15704.48209,7.881197242,324.336203,301.7534765,13.37816481,9.000773611,3.309471716,193.0771683,7.775385593,0
lake,27080.26872,7.382754883,345.1798873,329.0166464,8.547283221,4.113243226,2.391540006,196.606942,7.617148871,0
river,16477.35081,7.325000809,299.8465235,412.3085879,17.19268526,3.738521377,4.502138214,218.7700084,6.664934584,0
ocean,26780.69179,7.223961867,329.1196851,430.4068943,7.151750616,8.98653879,2.87588018,208.331084,8.815357953,0
ocean,13736.34204,6.98410186,359.8136999,355.9980259,11.51512302,3.70254752,3.21444964,173.1855689,7.765635562,0
lake,29533.60883,5.574917123,324.1903403589968,380.1147511,17.59550987,4.337539848,2.770822653,169.7411715,6.225152013,0
lake,23683.11019,4.286930405,360.2862819,490.5125389,9.027167172,4.226486665,2.804926824,160.217867,8.56704382,0
lake,23027.38526,9.796329895,382.1529774,369.4680721,18.96725863,4.10514475,4.398900709,216.6653186,6.994194675,0
ocean,22316.39828,7.947534131,385.0434376,288.0685777,14.13669901,4.246519876,3.891097334,216.7528722,7.774468469,1
lake,22826.4847,6.283249716,271.8920447,437.3708632,16.41065407,4.18214056,6.389161009,168.4453579,7.203438849,1
lake,18626.14931,7.271672365,335.7773232203304,455.9274999,14.2479472,8.93021625,3.325638986,210.44877,8.177174974,1
ocean,20215.69752,6.125251638,304.5279374,544.3393171,12.014243,4.298754749,4.86854263,204.0843182,6.744799075,1
ocean,11459.62244,10.99999516,398.9208686,321.0690741,12.01067596,4.079242882,3.584985024,214.682778,7.603775446,1
ocean,23349.48542,7.652073245,352.8170527,413.3215995,12.35738526,9.398223732,3.505300168,177.8462444,8.546145555,1
lake,27336.96262,7.631357066,322.0729563,347.8292033,10.64178919,4.170115589,3.182582857,194.7382822,7.71408936,1
lake,21361.19705,6.19884398,332.8718848613614,419.173312,12.30266857,4.109025716,2.460464867,168.0989354,8.154531511,1
river,13769.86024,9.007161201,343.6208232,510.305603,13.76780176,9.213849186,3.667154205,193.7849998,7.845879929,1
river,27025.20696,6.734527285,359.7105172,448.4571607,12.51197343,3.918002084,2.958414712,197.9935375,7.156424495,1
ocean,7998.674511,8.124265428,347.30406022079694,477.0478068,15.45930696,4.24700274,3.8706108,240.7121821,5.694694238,1
lake,17435.34021,6.809945059,337.042318484124,454.73241,14.58729016,8.822647773,3.822668715,199.2853743,6.707685556,1
ocean,13978.17266,9.422100575,389.2195856,526.067651,17.20749438,4.316700737,3.223080865,231.9985786,4.775221956,1
lake,21289.17959,7.108190294,332.94838893393734,393.1766813,13.64323622,4.129149768,5.612295662,193.9089061,8.501711439,1
river,21809.70983,5.846112042,327.4742031,264.5080825,11.23514423,3.864566495,4.592959344,208.3741881,4.187490815,1
ocean,17037.72537,6.378364494,348.0715106,590.0605459,12.09249934,8.82783441,4.165549906,179.7999166,7.808012212,1
river,40032.414,8.349206794,326.01874216791634,354.7907412,14.16831424,9.280453834,4.300694899,167.8876287,9.489600966,1
river,14733.45876,7.475273364,335.6680457,482.6371798,8.963253883,8.851640539,4.497730796,183.4613095,7.457979827,1
ocean,17076.66379,9.598742281,339.4178789028838,522.888054,14.44918097,4.243350146,4.342796788,230.1795734,7.992320364,1
river,21670.59366,8.458102716,361.3813251,457.0141209,21.4302933,3.788471422,3.678686031,212.2746448,7.746343115,1
ocean,22013.96491,5.742828935,307.6671229,351.631315,20.05761944,4.375775794,4.72133955,163.3559608,8.27579563,1
lake,28698.72996,5.271367217,323.6836829,508.8203409,14.06313997,4.192003222,4.995601766,203.2764198,4.736404607,1
river,11930.62479,9.67726887,337.0278910588179,350.9686515,13.60964252,4.270695754,3.968647163,226.9350617,5.95392389,1
river,22113.39145,7.931502717,304.8078454,480.7152078,15.69283855,8.859950639,4.393944466,157.3542892,8.775485734,1
ocean,40588.43383,3.372369254,265.4311206,300.411744,16.00520675,4.295422676,3.08029671,167.9850397,6.850302032,1
ocean,31040.88449,8.544763659,327.2869572836761,408.0957972,18.2352202,4.294556002,3.80879301,185.4193669,8.757110512,1
river,17106.43865,7.8987316,333.477592,432.8987489,13.33538104,4.011257913,4.854312786,191.8155235,8.073278952,1
river,18125.6384,4.105766323,275.0556418,528.1562512,11.32544664,8.797234757,3.631042314,185.0883849,5.078274175,1
river,20474.82082,5.857333129,285.3951123,476.8420108,14.38834959,4.306289341,4.201054364,158.38784,9.434005875,1
lake,13464.48716,9.125163916,378.1083058,337.8582636,13.53166045,3.780649531,2.917284056,223.1418815,5.905906954,1
ocean,33744.16681,6.225933056,369.5529578,327.2282451,14.06559734,8.856434601,3.422543431,182.689825,7.617151922,1
lake,35021.7741,5.594006548,318.3602681220057,387.3997714,11.85510295,3.92158595,3.911014707,148.6140018,9.008464334,1
river,18542.95745,5.491962673,306.7022268,382.0801288,10.50402321,4.22673812,2.91175139,205.2660804,5.422445768,1
ocean,23335.67421,7.66610873,333.98058551931354,356.5430368,10.82460037,4.335051533,4.143365319,155.9374414,9.778181813,1
lake,17818.39449,7.300265028,336.6354003223667,404.003888,12.86641996,4.034211099,3.439561019,232.8827254,5.204938763,1
ocean,16960.43463,7.078014889,323.0368521,354.3906043,15.69217561,8.787979646,3.918005799,224.7051051,4.872560878,1
ocean,32160.53392,7.773484086,360.2839834,344.5506193,11.24646038,4.115652385,3.209588058,180.158098,7.890354274,1
river,14829.74597,6.701159346,366.4122,583.4364875,17.73188235,4.105714278,4.208354354,221.7924809,7.535700191,1
river,11889.25063,8.015743173,337.0440997878875,369.0443258,10.37184324,4.14373344,5.702504528,207.8281164,7.202534416,1
lake,39498.65929,6.914685303,325.8731338,345.6569351,12.71218695,4.150584916,4.485070147,163.9260265,9.30566048,1
lake,34865.32463,3.684462664,285.4551018,475.4452677,20.93935933,4.010936144,5.37040341,147.4719727,6.14301848,1
lake,17063.17211,8.353373632,360.6123098,491.7240649,10.35399456,4.111024407,3.881767178,201.7808472,6.616649175,1
ocean,36267.26666,6.040735165,301.2190912,404.5013685,12.49565771,8.787567315,4.764995184,170.4275723,7.62349992,1
lake,34591.67815,6.18785721,287.2237786,285.228661,14.36562486,4.329264126,3.499774684,182.0419862,7.860106422,1
river,13215.70638,7.740377118,336.5244478632426,537.1360548,16.05320185,4.386486178,4.431739047,205.9911566,7.393110153,1
river,13289.20165,7.698690079,368.897034,375.2759695,20.22442581,9.318954617,4.043914693,223.616393,5.579517093,1
lake,7323.302301,7.490508409,326.6951985,412.8964036,12.90673002,4.244901902,2.010537157,227.0070858,4.303574607,1
lake,21989.76744,8.43751497,332.2041551922559,425.532861,14.94781096,9.016749322,3.57882634,185.8171404,7.310715696,1
ocean,33360.17072,5.573848754,374.7138549,509.8196527,17.84899443,9.294961221,4.046305672,185.3121832,6.417702476,1
river,29258.73814,4.991061122,300.4759248,332.3597146,11.05580115,9.527108726,3.534665425,190.1645202,5.036453976,1
lake,34535.55385,6.354814992,344.309289,491.5167115,19.3558411,3.830900094,4.209136505,167.4225811,10.41504401,1
river,29313.78335,5.605863656,306.3253635,546.7909944,13.13395934,9.152001702,3.44284782,191.8670896,8.41860665,1
lake,15694.50719,7.219558056,338.8916035839401,519.8629915,13.26210211,4.386328801,2.472720325,200.71487,7.808641136,1
river,43533.65785,5.888459998,341.0295996,336.4466548,16.08971042,4.102544622,2.929952739,169.4036547,11.24450714,1
ocean,12932.59039,5.684492228,280.9320636,445.0696363,14.17650116,4.235913703,4.41217355,197.1918394,5.728823779,1
ocean,26453.00335,9.548769015,392.3462516,455.7438446,15.97601765,3.879501725,3.804352132,185.0879142,10.48680842,1
lake,16929.2902,6.110295327,337.5798948814598,410.694183,14.09071858,4.116107197,4.620685586,218.4908565,3.792125732,1
ocean,19393.46986,5.299163637,290.2764546,502.9936866,19.64389586,4.237526307,3.433135385,184.229295,5.716251354,1
lake,14608.36315,5.62136169,340.04541326376,472.7968348,10.58358121,4.305496593,4.957822241,218.5131453,5.473603398,1
ocean,26880.22004,5.215861524,284.7455104,475.5489601,14.66544144,4.119293595,4.91053382,181.8180655,6.770926884,1
lake,24856.60711,4.371024856,295.8952066,355.0074612,7.619812483,8.787537737,4.745247517,188.6623289,6.043360084,1
lake,11682.22932,6.968422638,311.7778219,375.9645578,11.973422,4.15826512,4.553380743,210.3100428,6.320427823,1
lake,18073.96859,8.10831798,336.3639042227414,534.6984328,8.189662176,4.105343082,4.186674618,165.6415024,9.185417502,1
river,40799.36033,5.381993558,305.5337841,499.2754008,15.96565159,4.34269309,3.877349185,161.1242048,8.684778672,1
lake,11551.21568,9.492074041,367.4660098,451.808446,14.91119053,4.390577958,2.286943495,224.3167604,7.961721463,1
lake,19378.35907,5.003730632,295.5910188,348.3990333,18.71387553,4.349169616,4.43885846,196.7912512,5.484151254,1
lake,34510.753,4.98443183,295.8341509,477.9949918,16.77754027,4.155077266,4.275645348,177.4865333,7.186931122,1
ocean,18295.37092,6.043395449,338.35917029404607,317.9484586,13.78926724,3.924790181,2.962852429,213.1604785,5.470802484,1
river,10102.48972,7.532191966,337.5344255,509.1503233,13.81845025,3.924995185,5.446565703,238.9437443,3.637170625,1
ocean,20567.14593,7.443243199,360.3229762,656.9241278,16.27483066,8.90467154,4.401627835,188.3917252,7.064789081,1
ocean,24161.25498,7.964525125,369.6215854,346.8604045,17.03360168,4.130442936,3.38629429,201.6699331,6.632031569,1
ocean,13086.64393,7.784749911,334.6861775,283.4014062,14.68357985,4.031162788,5.648605949,215.4978821,5.913956688,1
ocean,18767.94163,9.716908129,337.94864124515016,328.854169,8.233404554,4.214764322,4.60180209,227.8427196,7.727421141,1
lake,19417.76721,8.442033604,334.9363883515641,393.9528205,17.56193335,3.919760231,3.371110881,212.1620435,5.846786697,1
river,40682.144,4.242828909,302.6118585,485.6724565,18.73793089,4.186749706,3.709437181,172.3502811,6.300001767,1
ocean,5516.874953,11.14310959,349.4600355923895,339.2087033,11.9304333,4.350591049,4.387601742,251.8362482,6.646469922,1
river,23154.06232,4.143329384,276.5501613,436.5172742,10.89008481,8.975306158,2.220639923,158.7074718,7.313446756,1
river,14598.95191,6.164621289,314.1400562,343.8952418,17.34380558,3.990565766,2.820927249,192.6473336,6.572656389,1
lake,16136.43327,5.687754931,301.9809379,336.9141571,11.98832391,3.804719132,4.315308015,196.0029378,6.002414612,1
ocean,17444.6714,5.307070876,339.09818533973475,517.2033081,14.79955298,8.926655201,4.531196013,195.6658004,7.591089848,1
ocean,25422.33855,7.571359939,332.1678698584865,501.605982,10.78596494,4.238367224,3.397302572,192.0236594,6.875746152,1
lake,14034.4858,9.796999515,389.3387958,491.0790821,14.51299105,3.599117929,4.308222881,211.0293038,8.016279103,1
lake,19471.46544,7.415405532,319.7370094,324.9370292,16.31169636,4.325067065,3.470885424,199.9302784,8.783596632,1
lake,25612.14891,7.224710175,318.9879136,298.550513,11.85890453,9.11490251,4.616641008,179.2136742,6.911698241,1
river,17430.91972,7.421209914,334.87309709264963,289.2027406,14.42722549,4.032355908,3.912836037,181.0131002,8.719240207,1
lake,22543.25629,5.662657247,338.3575265,410.8041321,11.16909021,4.108024553,3.721974696,197.1027246,5.974583248,1
lake,30579.37107,3.308977339,323.0794282231606,344.9505839,13.68602599,4.359047393,4.511384049,155.7628665,8.215123507,1
ocean,33337.10965,5.438776429,286.9926309,290.1186126,5.871941344,4.340089767,5.199446636,176.7275113,7.828740105,1
ocean,15171.01233,7.833274965,341.0733460421842,406.612743,20.53968805,8.978555597,3.31715245,186.7891507,7.949964795,1
river,19862.81126,8.111958085,337.9470946,364.5231509,17.38447055,8.985387633,3.771596492,179.2349792,7.139428273,1
lake,27008.01187,4.716576508,326.8732793730264,455.840428,8.360283485,3.979703848,3.173879163,156.4511488,7.96852587,1
river,20339.01687,6.032863905,307.9549023,412.5829888,15.894674,4.071476007,4.523236866,194.04978,6.635894308,1
ocean,31620.19079,7.065083741,326.7837054753734,515.8063854,13.08188134,9.223113326,3.042496818,193.0475578,6.394548023,1
river,25972.80375,8.417895728,383.6714591,456.5439451,13.95471046,3.520432065,4.599432014,205.1231235,6.280978207,1
river,34585.08961,6.587302301,328.1527844105081,543.9491409,12.19944909,4.280426136,4.647095594,174.5580063,7.992026977,1
lake,22781.36453,5.330123052,317.1039028,483.442018,14.49579062,4.359426596,4.362085653,211.6895022,5.068795502,1
lake,23072.7807,5.892272674,297.5057724,518.0485235,12.03845715,8.796600933,4.164028619,185.0459928,7.582941677,1
river,12760.43715,8.076613047,360.0866575,350.8269163,15.69872552,8.889018599,2.938536287,219.6226589,7.871961403,1
ocean,13580.61848,7.362410883,356.4202709,438.5534987,10.04977199,4.029490816,4.855821251,233.140588,5.327023534,1
lake,32150.97939,8.933966139,321.4099103454936,566.3793974,14.28296053,8.917822549,3.951304463,185.1658146,10.55027327,1
lake,15736.58099,6.878354264,277.1098543,401.6182184,11.28570884,4.08153148,3.70797408,177.2336434,7.47102667,1
ocean,32071.17937,7.769214769,290.3373982,353.3364843,17.8719497,4.375666241,4.111691345,211.8165512,7.943882477,0
ocean,30204.54674,6.053071945,303.7024092,377.198273,14.12104923,3.841664746,4.650033779,151.7829057,2.69083124,0
ocean,9496.910354,6.18592512,345.7142058,562.7714671,13.67643542,4.323127734,3.281802196,194.8156184,9.13569426,0
river,34184.3084,5.783357386,282.9698785,380.4284147,15.86775076,8.801169179,4.453525556,192.6488463,5.214009194,0
lake,12691.51597,7.170976988,342.08167802199546,447.0322886,14.37676427,4.122993078,5.464856803,177.5717437,7.104295204,0
lake,27045.92996,6.520854677,311.4674056,408.9225168,9.704704113,4.388068353,3.871372489,179.9113798,5.363362645,0
ocean,23720.48173,8.565831605,353.0081151,458.3627329,13.00188064,4.388621567,4.152014127,200.7331069,6.582499747,0
ocean,32602.34008,7.422781037,341.1742694,340.0300886,16.73674859,3.769294265,4.402339513,209.7355588,6.810466517,0
river,17546.40326,9.219973245,366.1974185,538.5325178,13.95133161,4.221594242,5.152527698,193.1580764,5.574116595,0
ocean,18337.46092,8.290688225,311.325845,390.9430887,17.13883102,3.708125107,3.687152068,216.6553559,8.555283423,0
ocean,13122.22342,5.276730858,291.1990882,413.5450473,11.87172464,4.337350112,2.203840524,172.3838777,4.483402761,0
lake,22575.18858,6.907714498,331.58226292638,504.8656928,18.50376189,4.206735132,4.144872251,184.7452288,7.138374317,0
river,34808.44278,8.913364275,328.0652836366104,594.8992901,16.68198993,4.29111789,2.878515631,211.376444,7.912361028,0
river,10418.10834,6.850200389,388.0687108,371.4823076,10.44450091,4.236769912,3.762222689,184.6821039,9.128357758,0
river,22005.43655,6.183950032,267.8256479,351.4802796,15.66438186,4.242992649,4.119436475,193.1695095,5.271971378,0
